Symbol,name,value,variable
gene902,sample1,137,A
gene902,sample2,210,A
gene902,sample3,192,A
gene902,sample4,137,A
gene902,sample5,141,A
gene902,sample6,193,B
gene902,sample7,65,B
gene902,sample8,113,B
gene902,sample9,77,B
gene902,sample10,207,B
gene903,sample1,25,A
gene903,sample2,69,A
gene903,sample3,76,A
gene903,sample4,61,A
gene903,sample5,110,A
gene903,sample6,65,B
gene903,sample7,68,B
gene903,sample8,119,B
gene903,sample9,58,B
gene903,sample10,145,B
gene904,sample1,14,A
gene904,sample2,3,A
gene904,sample3,0,A
gene904,sample4,17,A
gene904,sample5,18,A
gene904,sample6,20,B
gene904,sample7,1,B
gene904,sample8,13,B
gene904,sample9,11,B
gene904,sample10,12,B
gene905,sample1,1,A
gene905,sample2,17,A
gene905,sample3,8,A
gene905,sample4,15,A
gene905,sample5,10,A
gene905,sample6,33,B
gene905,sample7,11,B
gene905,sample8,17,B
gene905,sample9,22,B
gene905,sample10,17,B
gene906,sample1,9191,A
gene906,sample2,15959,A
gene906,sample3,17594,A
gene906,sample4,15090,A
gene906,sample5,9769,A
gene906,sample6,6214,B
gene906,sample7,12827,B
gene906,sample8,13982,B
gene906,sample9,11983,B
gene906,sample10,11963,B
gene907,sample1,117,A
gene907,sample2,118,A
gene907,sample3,109,A
gene907,sample4,58,A
gene907,sample5,90,A
gene907,sample6,60,B
gene907,sample7,168,B
gene907,sample8,96,B
gene907,sample9,113,B
gene907,sample10,95,B
gene908,sample1,75,A
gene908,sample2,42,A
gene908,sample3,46,A
gene908,sample4,66,A
gene908,sample5,209,A
gene908,sample6,80,B
gene908,sample7,136,B
gene908,sample8,61,B
gene908,sample9,78,B
gene908,sample10,113,B
gene909,sample1,57,A
gene909,sample2,37,A
gene909,sample3,62,A
gene909,sample4,38,A
gene909,sample5,55,A
gene909,sample6,76,B
gene909,sample7,50,B
gene909,sample8,147,B
gene909,sample9,18,B
gene909,sample10,47,B
gene910,sample1,8,A
gene910,sample2,23,A
gene910,sample3,52,A
gene910,sample4,11,A
gene910,sample5,43,A
gene910,sample6,47,B
gene910,sample7,44,B
gene910,sample8,17,B
gene910,sample9,3,B
gene910,sample10,47,B
gene911,sample1,195,A
gene911,sample2,408,A
gene911,sample3,295,A
gene911,sample4,280,A
gene911,sample5,212,A
gene911,sample6,274,B
gene911,sample7,374,B
gene911,sample8,230,B
gene911,sample9,270,B
gene911,sample10,264,B
gene912,sample1,233,A
gene912,sample2,126,A
gene912,sample3,82,A
gene912,sample4,174,A
gene912,sample5,107,A
gene912,sample6,136,B
gene912,sample7,158,B
gene912,sample8,106,B
gene912,sample9,273,B
gene912,sample10,142,B
gene913,sample1,3704,A
gene913,sample2,7303,A
gene913,sample3,3248,A
gene913,sample4,5674,A
gene913,sample5,5882,A
gene913,sample6,5565,B
gene913,sample7,4619,B
gene913,sample8,6200,B
gene913,sample9,4309,B
gene913,sample10,6241,B
gene914,sample1,1161,A
gene914,sample2,1279,A
gene914,sample3,2106,A
gene914,sample4,659,A
gene914,sample5,1744,A
gene914,sample6,754,B
gene914,sample7,1822,B
gene914,sample8,1093,B
gene914,sample9,1748,B
gene914,sample10,2127,B
gene915,sample1,355,A
gene915,sample2,547,A
gene915,sample3,427,A
gene915,sample4,360,A
gene915,sample5,222,A
gene915,sample6,292,B
gene915,sample7,436,B
gene915,sample8,217,B
gene915,sample9,380,B
gene915,sample10,389,B
gene916,sample1,214,A
gene916,sample2,288,A
gene916,sample3,245,A
gene916,sample4,160,A
gene916,sample5,171,A
gene916,sample6,103,B
gene916,sample7,147,B
gene916,sample8,185,B
gene916,sample9,177,B
gene916,sample10,257,B
gene917,sample1,127,A
gene917,sample2,124,A
gene917,sample3,32,A
gene917,sample4,107,A
gene917,sample5,46,A
gene917,sample6,60,B
gene917,sample7,120,B
gene917,sample8,88,B
gene917,sample9,66,B
gene917,sample10,106,B
gene918,sample1,488,A
gene918,sample2,345,A
gene918,sample3,226,A
gene918,sample4,228,A
gene918,sample5,253,A
gene918,sample6,289,B
gene918,sample7,229,B
gene918,sample8,357,B
gene918,sample9,359,B
gene918,sample10,255,B
gene919,sample1,44,A
gene919,sample2,45,A
gene919,sample3,47,A
gene919,sample4,29,A
gene919,sample5,73,A
gene919,sample6,32,B
gene919,sample7,56,B
gene919,sample8,68,B
gene919,sample9,63,B
gene919,sample10,44,B
gene920,sample1,32,A
gene920,sample2,21,A
gene920,sample3,15,A
gene920,sample4,32,A
gene920,sample5,34,A
gene920,sample6,29,B
gene920,sample7,20,B
gene920,sample8,11,B
gene920,sample9,35,B
gene920,sample10,43,B
gene921,sample1,9,A
gene921,sample2,2,A
gene921,sample3,15,A
gene921,sample4,38,A
gene921,sample5,8,A
gene921,sample6,17,B
gene921,sample7,0,B
gene921,sample8,3,B
gene921,sample9,3,B
gene921,sample10,4,B
gene922,sample1,462,A
gene922,sample2,124,A
gene922,sample3,248,A
gene922,sample4,163,A
gene922,sample5,172,A
gene922,sample6,245,B
gene922,sample7,214,B
gene922,sample8,80,B
gene922,sample9,237,B
gene922,sample10,298,B
gene923,sample1,234,A
gene923,sample2,115,A
gene923,sample3,167,A
gene923,sample4,110,A
gene923,sample5,201,A
gene923,sample6,125,B
gene923,sample7,143,B
gene923,sample8,105,B
gene923,sample9,169,B
gene923,sample10,248,B
gene924,sample1,3206,A
gene924,sample2,2538,A
gene924,sample3,1592,A
gene924,sample4,1027,A
gene924,sample5,2234,A
gene924,sample6,3040,B
gene924,sample7,1496,B
gene924,sample8,2472,B
gene924,sample9,2462,B
gene924,sample10,1668,B
gene925,sample1,65,A
gene925,sample2,53,A
gene925,sample3,92,A
gene925,sample4,34,A
gene925,sample5,20,A
gene925,sample6,21,B
gene925,sample7,117,B
gene925,sample8,43,B
gene925,sample9,48,B
gene925,sample10,49,B
gene926,sample1,27,A
gene926,sample2,18,A
gene926,sample3,19,A
gene926,sample4,16,A
gene926,sample5,16,A
gene926,sample6,10,B
gene926,sample7,14,B
gene926,sample8,21,B
gene926,sample9,17,B
gene926,sample10,10,B
gene927,sample1,394,A
gene927,sample2,338,A
gene927,sample3,799,A
gene927,sample4,284,A
gene927,sample5,460,A
gene927,sample6,490,B
gene927,sample7,348,B
gene927,sample8,687,B
gene927,sample9,510,B
gene927,sample10,841,B
gene928,sample1,1723,A
gene928,sample2,904,A
gene928,sample3,1784,A
gene928,sample4,1540,A
gene928,sample5,1322,A
gene928,sample6,781,B
gene928,sample7,801,B
gene928,sample8,995,B
gene928,sample9,1243,B
gene928,sample10,1288,B
gene929,sample1,714,A
gene929,sample2,643,A
gene929,sample3,363,A
gene929,sample4,524,A
gene929,sample5,496,A
gene929,sample6,541,B
gene929,sample7,544,B
gene929,sample8,666,B
gene929,sample9,1067,B
gene929,sample10,246,B
gene930,sample1,58,A
gene930,sample2,42,A
gene930,sample3,62,A
gene930,sample4,45,A
gene930,sample5,29,A
gene930,sample6,39,B
gene930,sample7,21,B
gene930,sample8,34,B
gene930,sample9,16,B
gene930,sample10,14,B
gene931,sample1,340,A
gene931,sample2,479,A
gene931,sample3,246,A
gene931,sample4,376,A
gene931,sample5,862,A
gene931,sample6,538,B
gene931,sample7,663,B
gene931,sample8,373,B
gene931,sample9,363,B
gene931,sample10,436,B
gene932,sample1,41,A
gene932,sample2,74,A
gene932,sample3,40,A
gene932,sample4,67,A
gene932,sample5,108,A
gene932,sample6,55,B
gene932,sample7,41,B
gene932,sample8,40,B
gene932,sample9,105,B
gene932,sample10,64,B
gene933,sample1,30,A
gene933,sample2,27,A
gene933,sample3,13,A
gene933,sample4,9,A
gene933,sample5,55,A
gene933,sample6,33,B
gene933,sample7,25,B
gene933,sample8,64,B
gene933,sample9,36,B
gene933,sample10,70,B
gene934,sample1,40,A
gene934,sample2,13,A
gene934,sample3,5,A
gene934,sample4,3,A
gene934,sample5,7,A
gene934,sample6,3,B
gene934,sample7,1,B
gene934,sample8,9,B
gene934,sample9,6,B
gene934,sample10,5,B
gene935,sample1,46,A
gene935,sample2,34,A
gene935,sample3,19,A
gene935,sample4,74,A
gene935,sample5,57,A
gene935,sample6,79,B
gene935,sample7,23,B
gene935,sample8,41,B
gene935,sample9,39,B
gene935,sample10,74,B
gene936,sample1,758,A
gene936,sample2,1005,A
gene936,sample3,782,A
gene936,sample4,325,A
gene936,sample5,486,A
gene936,sample6,830,B
gene936,sample7,563,B
gene936,sample8,561,B
gene936,sample9,434,B
gene936,sample10,818,B
gene937,sample1,419,A
gene937,sample2,324,A
gene937,sample3,325,A
gene937,sample4,500,A
gene937,sample5,312,A
gene937,sample6,536,B
gene937,sample7,237,B
gene937,sample8,451,B
gene937,sample9,385,B
gene937,sample10,344,B
gene938,sample1,13496,A
gene938,sample2,10226,A
gene938,sample3,9251,A
gene938,sample4,10081,A
gene938,sample5,13940,A
gene938,sample6,19011,B
gene938,sample7,16366,B
gene938,sample8,20612,B
gene938,sample9,7741,B
gene938,sample10,13969,B
gene939,sample1,21,A
gene939,sample2,10,A
gene939,sample3,7,A
gene939,sample4,7,A
gene939,sample5,12,A
gene939,sample6,36,B
gene939,sample7,9,B
gene939,sample8,16,B
gene939,sample9,7,B
gene939,sample10,24,B
gene940,sample1,37,A
gene940,sample2,76,A
gene940,sample3,46,A
gene940,sample4,63,A
gene940,sample5,51,A
gene940,sample6,39,B
gene940,sample7,61,B
gene940,sample8,57,B
gene940,sample9,54,B
gene940,sample10,35,B
gene941,sample1,562,A
gene941,sample2,1042,A
gene941,sample3,1007,A
gene941,sample4,1230,A
gene941,sample5,498,A
gene941,sample6,965,B
gene941,sample7,853,B
gene941,sample8,735,B
gene941,sample9,907,B
gene941,sample10,731,B
gene942,sample1,807,A
gene942,sample2,602,A
gene942,sample3,773,A
gene942,sample4,477,A
gene942,sample5,734,A
gene942,sample6,663,B
gene942,sample7,490,B
gene942,sample8,655,B
gene942,sample9,504,B
gene942,sample10,393,B
gene943,sample1,37,A
gene943,sample2,75,A
gene943,sample3,97,A
gene943,sample4,81,A
gene943,sample5,42,A
gene943,sample6,63,B
gene943,sample7,55,B
gene943,sample8,99,B
gene943,sample9,74,B
gene943,sample10,64,B
gene944,sample1,440,A
gene944,sample2,393,A
gene944,sample3,347,A
gene944,sample4,420,A
gene944,sample5,651,A
gene944,sample6,376,B
gene944,sample7,441,B
gene944,sample8,265,B
gene944,sample9,327,B
gene944,sample10,461,B
gene945,sample1,31,A
gene945,sample2,33,A
gene945,sample3,14,A
gene945,sample4,30,A
gene945,sample5,75,A
gene945,sample6,42,B
gene945,sample7,20,B
gene945,sample8,26,B
gene945,sample9,15,B
gene945,sample10,24,B
gene946,sample1,27,A
gene946,sample2,54,A
gene946,sample3,28,A
gene946,sample4,17,A
gene946,sample5,57,A
gene946,sample6,19,B
gene946,sample7,72,B
gene946,sample8,43,B
gene946,sample9,44,B
gene946,sample10,67,B
gene947,sample1,199,A
gene947,sample2,114,A
gene947,sample3,160,A
gene947,sample4,253,A
gene947,sample5,195,A
gene947,sample6,161,B
gene947,sample7,108,B
gene947,sample8,132,B
gene947,sample9,282,B
gene947,sample10,205,B
gene948,sample1,64,A
gene948,sample2,114,A
gene948,sample3,140,A
gene948,sample4,36,A
gene948,sample5,70,A
gene948,sample6,83,B
gene948,sample7,112,B
gene948,sample8,67,B
gene948,sample9,90,B
gene948,sample10,38,B
gene949,sample1,114,A
gene949,sample2,97,A
gene949,sample3,87,A
gene949,sample4,52,A
gene949,sample5,54,A
gene949,sample6,178,B
gene949,sample7,68,B
gene949,sample8,87,B
gene949,sample9,115,B
gene949,sample10,171,B
gene950,sample1,24,A
gene950,sample2,16,A
gene950,sample3,27,A
gene950,sample4,62,A
gene950,sample5,79,A
gene950,sample6,29,B
gene950,sample7,51,B
gene950,sample8,29,B
gene950,sample9,55,B
gene950,sample10,74,B
gene951,sample1,79,A
gene951,sample2,61,A
gene951,sample3,75,A
gene951,sample4,14,A
gene951,sample5,66,A
gene951,sample6,83,B
gene951,sample7,99,B
gene951,sample8,95,B
gene951,sample9,70,B
gene951,sample10,98,B
gene952,sample1,459,A
gene952,sample2,509,A
gene952,sample3,328,A
gene952,sample4,575,A
gene952,sample5,420,A
gene952,sample6,639,B
gene952,sample7,962,B
gene952,sample8,496,B
gene952,sample9,412,B
gene952,sample10,530,B
gene953,sample1,20,A
gene953,sample2,17,A
gene953,sample3,31,A
gene953,sample4,13,A
gene953,sample5,7,A
gene953,sample6,5,B
gene953,sample7,12,B
gene953,sample8,16,B
gene953,sample9,9,B
gene953,sample10,2,B
gene954,sample1,1032,A
gene954,sample2,706,A
gene954,sample3,648,A
gene954,sample4,455,A
gene954,sample5,437,A
gene954,sample6,878,B
gene954,sample7,663,B
gene954,sample8,733,B
gene954,sample9,691,B
gene954,sample10,425,B
gene955,sample1,9,A
gene955,sample2,11,A
gene955,sample3,2,A
gene955,sample4,9,A
gene955,sample5,1,A
gene955,sample6,5,B
gene955,sample7,18,B
gene955,sample8,2,B
gene955,sample9,5,B
gene955,sample10,1,B
gene956,sample1,2,A
gene956,sample2,0,A
gene956,sample3,2,A
gene956,sample4,1,A
gene956,sample5,0,A
gene956,sample6,0,B
gene956,sample7,3,B
gene956,sample8,0,B
gene956,sample9,0,B
gene956,sample10,11,B
gene957,sample1,43,A
gene957,sample2,63,A
gene957,sample3,92,A
gene957,sample4,116,A
gene957,sample5,98,A
gene957,sample6,50,B
gene957,sample7,57,B
gene957,sample8,81,B
gene957,sample9,82,B
gene957,sample10,105,B
gene958,sample1,20,A
gene958,sample2,23,A
gene958,sample3,9,A
gene958,sample4,30,A
gene958,sample5,42,A
gene958,sample6,17,B
gene958,sample7,12,B
gene958,sample8,40,B
gene958,sample9,83,B
gene958,sample10,58,B
gene959,sample1,85,A
gene959,sample2,29,A
gene959,sample3,57,A
gene959,sample4,54,A
gene959,sample5,85,A
gene959,sample6,41,B
gene959,sample7,50,B
gene959,sample8,46,B
gene959,sample9,48,B
gene959,sample10,70,B
gene960,sample1,97,A
gene960,sample2,145,A
gene960,sample3,52,A
gene960,sample4,60,A
gene960,sample5,101,A
gene960,sample6,57,B
gene960,sample7,71,B
gene960,sample8,146,B
gene960,sample9,142,B
gene960,sample10,95,B
gene961,sample1,0,A
gene961,sample2,3,A
gene961,sample3,5,A
gene961,sample4,0,A
gene961,sample5,1,A
gene961,sample6,1,B
gene961,sample7,2,B
gene961,sample8,0,B
gene961,sample9,0,B
gene961,sample10,0,B
gene962,sample1,28,A
gene962,sample2,18,A
gene962,sample3,33,A
gene962,sample4,32,A
gene962,sample5,10,A
gene962,sample6,33,B
gene962,sample7,17,B
gene962,sample8,24,B
gene962,sample9,11,B
gene962,sample10,27,B
gene963,sample1,431,A
gene963,sample2,249,A
gene963,sample3,113,A
gene963,sample4,303,A
gene963,sample5,353,A
gene963,sample6,355,B
gene963,sample7,342,B
gene963,sample8,273,B
gene963,sample9,388,B
gene963,sample10,396,B
gene964,sample1,64,A
gene964,sample2,73,A
gene964,sample3,62,A
gene964,sample4,54,A
gene964,sample5,50,A
gene964,sample6,13,B
gene964,sample7,37,B
gene964,sample8,5,B
gene964,sample9,16,B
gene964,sample10,93,B
gene965,sample1,1471,A
gene965,sample2,719,A
gene965,sample3,1182,A
gene965,sample4,2097,A
gene965,sample5,833,A
gene965,sample6,1312,B
gene965,sample7,927,B
gene965,sample8,1197,B
gene965,sample9,1469,B
gene965,sample10,1415,B
gene966,sample1,67,A
gene966,sample2,38,A
gene966,sample3,115,A
gene966,sample4,106,A
gene966,sample5,61,A
gene966,sample6,49,B
gene966,sample7,90,B
gene966,sample8,62,B
gene966,sample9,83,B
gene966,sample10,53,B
gene967,sample1,14557,A
gene967,sample2,11454,A
gene967,sample3,12574,A
gene967,sample4,16996,A
gene967,sample5,12909,A
gene967,sample6,16335,B
gene967,sample7,9983,B
gene967,sample8,17588,B
gene967,sample9,10523,B
gene967,sample10,19391,B
gene968,sample1,94,A
gene968,sample2,86,A
gene968,sample3,250,A
gene968,sample4,85,A
gene968,sample5,100,A
gene968,sample6,129,B
gene968,sample7,192,B
gene968,sample8,138,B
gene968,sample9,135,B
gene968,sample10,111,B
gene969,sample1,38,A
gene969,sample2,15,A
gene969,sample3,23,A
gene969,sample4,28,A
gene969,sample5,27,A
gene969,sample6,16,B
gene969,sample7,11,B
gene969,sample8,9,B
gene969,sample9,14,B
gene969,sample10,17,B
gene970,sample1,11,A
gene970,sample2,18,A
gene970,sample3,1,A
gene970,sample4,9,A
gene970,sample5,84,A
gene970,sample6,22,B
gene970,sample7,10,B
gene970,sample8,0,B
gene970,sample9,3,B
gene970,sample10,8,B
gene971,sample1,1864,A
gene971,sample2,3067,A
gene971,sample3,1553,A
gene971,sample4,2087,A
gene971,sample5,1831,A
gene971,sample6,1091,B
gene971,sample7,2011,B
gene971,sample8,1663,B
gene971,sample9,1982,B
gene971,sample10,1375,B
gene972,sample1,20,A
gene972,sample2,14,A
gene972,sample3,6,A
gene972,sample4,23,A
gene972,sample5,42,A
gene972,sample6,16,B
gene972,sample7,5,B
gene972,sample8,38,B
gene972,sample9,28,B
gene972,sample10,11,B
gene973,sample1,200,A
gene973,sample2,398,A
gene973,sample3,177,A
gene973,sample4,189,A
gene973,sample5,282,A
gene973,sample6,314,B
gene973,sample7,218,B
gene973,sample8,171,B
gene973,sample9,240,B
gene973,sample10,163,B
gene974,sample1,789,A
gene974,sample2,457,A
gene974,sample3,632,A
gene974,sample4,421,A
gene974,sample5,930,A
gene974,sample6,353,B
gene974,sample7,635,B
gene974,sample8,350,B
gene974,sample9,456,B
gene974,sample10,425,B
gene975,sample1,73,A
gene975,sample2,192,A
gene975,sample3,144,A
gene975,sample4,107,A
gene975,sample5,104,A
gene975,sample6,164,B
gene975,sample7,105,B
gene975,sample8,127,B
gene975,sample9,160,B
gene975,sample10,158,B
gene976,sample1,1900,A
gene976,sample2,1793,A
gene976,sample3,1332,A
gene976,sample4,2403,A
gene976,sample5,2072,A
gene976,sample6,1822,B
gene976,sample7,1297,B
gene976,sample8,2301,B
gene976,sample9,338,B
gene976,sample10,1750,B
gene977,sample1,107,A
gene977,sample2,111,A
gene977,sample3,199,A
gene977,sample4,97,A
gene977,sample5,75,A
gene977,sample6,58,B
gene977,sample7,48,B
gene977,sample8,130,B
gene977,sample9,137,B
gene977,sample10,170,B
gene978,sample1,934,A
gene978,sample2,788,A
gene978,sample3,998,A
gene978,sample4,645,A
gene978,sample5,931,A
gene978,sample6,445,B
gene978,sample7,340,B
gene978,sample8,579,B
gene978,sample9,307,B
gene978,sample10,338,B
gene979,sample1,136,A
gene979,sample2,213,A
gene979,sample3,320,A
gene979,sample4,219,A
gene979,sample5,312,A
gene979,sample6,157,B
gene979,sample7,263,B
gene979,sample8,452,B
gene979,sample9,314,B
gene979,sample10,251,B
gene980,sample1,202,A
gene980,sample2,148,A
gene980,sample3,155,A
gene980,sample4,212,A
gene980,sample5,110,A
gene980,sample6,174,B
gene980,sample7,342,B
gene980,sample8,208,B
gene980,sample9,117,B
gene980,sample10,235,B
gene981,sample1,0,A
gene981,sample2,5,A
gene981,sample3,5,A
gene981,sample4,0,A
gene981,sample5,7,A
gene981,sample6,0,B
gene981,sample7,2,B
gene981,sample8,4,B
gene981,sample9,0,B
gene981,sample10,0,B
gene982,sample1,2662,A
gene982,sample2,2081,A
gene982,sample3,1494,A
gene982,sample4,1280,A
gene982,sample5,3225,A
gene982,sample6,1649,B
gene982,sample7,1799,B
gene982,sample8,1906,B
gene982,sample9,1638,B
gene982,sample10,1551,B
gene983,sample1,258,A
gene983,sample2,236,A
gene983,sample3,419,A
gene983,sample4,122,A
gene983,sample5,240,A
gene983,sample6,131,B
gene983,sample7,188,B
gene983,sample8,130,B
gene983,sample9,182,B
gene983,sample10,408,B
gene984,sample1,5,A
gene984,sample2,4,A
gene984,sample3,2,A
gene984,sample4,3,A
gene984,sample5,5,A
gene984,sample6,13,B
gene984,sample7,0,B
gene984,sample8,3,B
gene984,sample9,14,B
gene984,sample10,0,B
gene985,sample1,151,A
gene985,sample2,118,A
gene985,sample3,342,A
gene985,sample4,145,A
gene985,sample5,209,A
gene985,sample6,181,B
gene985,sample7,392,B
gene985,sample8,276,B
gene985,sample9,187,B
gene985,sample10,248,B
gene986,sample1,3,A
gene986,sample2,6,A
gene986,sample3,10,A
gene986,sample4,6,A
gene986,sample5,3,A
gene986,sample6,16,B
gene986,sample7,2,B
gene986,sample8,8,B
gene986,sample9,19,B
gene986,sample10,11,B
gene987,sample1,965,A
gene987,sample2,846,A
gene987,sample3,384,A
gene987,sample4,622,A
gene987,sample5,699,A
gene987,sample6,459,B
gene987,sample7,880,B
gene987,sample8,471,B
gene987,sample9,782,B
gene987,sample10,588,B
gene988,sample1,1,A
gene988,sample2,16,A
gene988,sample3,3,A
gene988,sample4,2,A
gene988,sample5,4,A
gene988,sample6,1,B
gene988,sample7,0,B
gene988,sample8,1,B
gene988,sample9,1,B
gene988,sample10,2,B
gene989,sample1,34,A
gene989,sample2,18,A
gene989,sample3,43,A
gene989,sample4,47,A
gene989,sample5,38,A
gene989,sample6,27,B
gene989,sample7,51,B
gene989,sample8,28,B
gene989,sample9,28,B
gene989,sample10,8,B
gene990,sample1,21,A
gene990,sample2,18,A
gene990,sample3,20,A
gene990,sample4,5,A
gene990,sample5,31,A
gene990,sample6,26,B
gene990,sample7,18,B
gene990,sample8,22,B
gene990,sample9,33,B
gene990,sample10,19,B
gene991,sample1,96,A
gene991,sample2,181,A
gene991,sample3,147,A
gene991,sample4,147,A
gene991,sample5,120,A
gene991,sample6,86,B
gene991,sample7,158,B
gene991,sample8,153,B
gene991,sample9,117,B
gene991,sample10,206,B
gene992,sample1,22,A
gene992,sample2,23,A
gene992,sample3,108,A
gene992,sample4,30,A
gene992,sample5,16,A
gene992,sample6,24,B
gene992,sample7,21,B
gene992,sample8,39,B
gene992,sample9,58,B
gene992,sample10,7,B
gene993,sample1,58,A
gene993,sample2,107,A
gene993,sample3,76,A
gene993,sample4,144,A
gene993,sample5,110,A
gene993,sample6,173,B
gene993,sample7,80,B
gene993,sample8,107,B
gene993,sample9,73,B
gene993,sample10,159,B
gene994,sample1,29,A
gene994,sample2,26,A
gene994,sample3,46,A
gene994,sample4,55,A
gene994,sample5,11,A
gene994,sample6,39,B
gene994,sample7,51,B
gene994,sample8,7,B
gene994,sample9,34,B
gene994,sample10,9,B
gene995,sample1,0,A
